postcode,shopcode,flydist,distance,duration
58470,58642,12223,23397,1243
58470,18390,53212,62800,3519
58470,89470,108073,141721,6725
58490,58642,18388,29402,1468
58490,18390,60230,79499,4125
58500,89470,40913,48654,3339
58500,58642,56297,75107,3640
58530,89470,43550,58941,3497
58530,58642,58222,82385,4057
58600,58642,5061,7787,662
58600,18390,46940,59045,3192
58600,89470,95046,123649,6005
58640,58642,2564,2690,251
58640,18390,50748,62096,3027
58640,89470,93785,121156,5766
58660,58642,3540,8833,560
58660,18390,55128,68097,3303
58660,89470,94949,127157,6042
58700,58642,24015,30780,1961
58700,18390,65247,73923,3981
58800,58642,48404,63588,3274
58800,89470,66982,83037,4590
59000,59160,5563,9503,804
59000,59309,44059,54011,2238
59000,62903,93811,111778,4426
59100,59160,15959,20689,1368
59100,59309,43830,57118,2604
59100,62903,100684,126005,5159
59110,59160,7302,9843,898
59110,59309,44978,53793,2143
59110,62903,94370,118511,4614
59111,59309,12476,16623,841
59111,59160,47574,74130,2825
59111,80440,80830,98377,3444
59111,60740,130976,149958,5264
59112,59160,12929,17109,1266
59112,59309,42861,58740,2564
59112,80440,83211,116899,4209
59113,59160,11252,24871,1329
59113,59309,38266,57564,2281
59113,80440,88880,119387,4349
59114,59160,33065,37132,1439
59114,62903,56313,72347,2840
59114,59309,81239,93781,3387
59114,80440,105231,172459,5955
59115,59160,19624,29408,1510
59115,59309,41451,60587,2461
59115,80440,109319,142995,5182
59116,59160,5786,11936,721
59116,59309,54068,68584,2669
59116,62903,83815,103527,3995
59117,59160,14750,19455,1313
59117,59309,55443,72623,2991
59117,62903,89653,117828,4832
59118,59160,8376,12644,759
59118,59309,49516,62779,2466
59118,62903,91425,117960,4550
59119,59309,25451,35706,1593
59119,59160,29950,48396,2092
59119,80440,77854,114407,4012
59120,59160,4944,9695,675
59120,59309,43521,53775,2168
59120,62903,93078,111970,4297
59121,59309,2734,5371,588
59121,59160,48752,66904,2738
59121,80440,90688,108143,3904
59122,59160,47538,56825,2582
59122,62903,52770,62303,2969
59122,59309,95707,113473,4530
59123,62903,51809,59902,2722
59123,59160,57540,66734,3142
59123,59309,105320,123382,5090
59124,59309,8635,14607,764
59124,59160,42957,58220,2597
59124,80440,86058,107633,3738
59125,59309,1857,4305,397
59125,59160,50192,60469,2365
59125,80440,94359,114234,4065
59126,59160,13041,17427,1111
59126,59309,52178,64870,2745
59126,62903,91926,122742,4902
59127,59309,31420,50446,2331
59127,80440,71703,103500,3952
59128,59309,30096,40108,1721
59128,59160,27030,45068,1947
59128,80440,76363,111079,3867
59129,59309,17288,25603,1561
59129,59160,57534,83110,3545
59129,80440,79864,98165,4067
59130,59160,4188,5599,438
59130,59309,46768,57026,2474
59130,62903,91528,110915,4229
59131,59309,38771,42774,2128
59131,59160,83579,98965,4105
59132,59309,56205,77909,4914
59133,59160,14357,27873,1538
59133,59309,37681,60566,2490
59133,80440,84616,116985,4232
59134,59160,8008,11287,750
59134,59309,50003,66410,2634
59134,62903,85044,107896,4325
59135,59309,6540,18228,900
59135,59160,41927,51262,2022
59135,80440,92325,113290,4293
59136,59160,7852,9487,618
59136,59309,45729,64610,2503
59136,62903,89307,111816,4255
59137,59309,33284,42214,2768
59137,80440,80024,102166,4488
59138,59309,30369,40254,1952
59138,59160,77456,96445,3930
59139,59160,7842,12178,880
59139,59309,40739,53524,2237
59139,80440,92374,123805,4443
59140,62903,38496,44720,2224
59140,59160,62153,69143,2623
59140,59309,110613,125791,4570
59141,59309,16053,19829,1069
59141,59160,51858,77336,3053
59141,80440,77932,99009,3564
59141,60740,126421,150590,5383
59142,59309,36239,57575,2329
59142,80440,67740,99380,3613
59143,62903,34085,42457,2525
59143,59160,54335,62541,2909
59143,59309,101112,119189,4857
59144,59309,16573,18660,970
59144,59160,63768,74852,2947
59144,80440,104387,128402,4583
59145,59309,28110,33217,1912
59145,59160,76237,89408,3889
59146,59309,17861,26614,1221
59146,59160,34108,56435,2319
59146,80440,82463,119640,4195
59147,59160,10551,15216,1120
59147,59309,41187,61478,2571
59147,80440,86720,118994,4348
59148,59309,21798,33565,1588
59148,59160,28929,39777,1907
59148,80440,83787,122355,4473
59149,59309,49961,56378,2770
59149,59160,94508,112570,4747
59150,59160,18936,22554,1329
59150,59309,44534,62636,2656
59150,62903,102498,127870,5120
59151,59309,25573,45569,2320
59151,59160,40470,59605,2720
59151,80440,70075,101700,4066
59152,59160,17029,22332,1456
59152,59309,34982,50987,2288
59152,80440,100954,133462,4967
59153,62903,21637,30907,1685
59153,59160,72941,87471,3374
59153,59309,120959,144119,5321
59154,59309,16386,22578,954
59154,59160,53960,78769,2931
59154,80440,109686,132320,4566
59155,59160,8838,13036,1103
59155,59309,39766,51793,2093
59155,80440,94747,125482,4460
59156,59309,7975,11530,624
59156,59160,45664,69037,2608
59156,80440,85547,104556,3597
59156,60740,136028,156137,5416
59157,59309,23723,33159,2094
59157,80440,76810,102856,3973
59158,59309,18614,24893,1580
59158,59160,38124,58523,2682
59158,80440,104926,134635,5192
59159,59309,32671,39236,1900
59159,80440,62350,92289,3521
59159,59160,59808,87740,3761
59160,59160,5264,9205,684
59160,59309,44316,54709,2179
59160,62903,93510,111481,4307
59161,59309,19798,23756,1330
59161,59160,53897,81263,3314
59161,80440,74611,92559,3814
59162,59160,20675,36573,1757
59162,59309,33304,46639,2173
59162,80440,80549,115165,4103
59163,59309,17594,26429,1605
59163,59160,49800,65647,3197
59163,80440,110155,136170,5218
59164,59309,43917,48213,2283
59164,59160,87468,104404,4261
59165,59309,16689,24064,1423
59165,59160,38937,55681,2973
59165,80440,79497,105304,4314
59166,59160,15756,21204,1439
59166,59309,54814,70054,2877
59166,62903,91251,119577,4958
59167,59309,21594,29766,1357
59167,59160,31438,44178,2236
59167,80440,80657,120782,4263
59168,59309,41773,45511,2388
59168,59160,85392,101702,4365
59169,59309,24158,41184,1875
59169,59160,37248,54611,2213
59169,80440,73138,104817,4048
59170,59160,13671,16547,1052
59170,59309,43333,54137,2308
59170,62903,99365,121863,4843
59171,59309,9541,20686,1183
59171,59160,39760,56026,2452
59171,80440,88330,113712,4156
59172,59309,11351,16211,1119
59172,59160,43877,69447,2930
59172,80440,82579,102749,3856
59173,59160,40451,46788,2270
59173,62903,49154,63104,2893
59173,59309,85681,103436,4218
59174,59309,1597,2245,221
59174,59160,48195,58260,2169
59174,80440,94779,112175,3889
59175,59160,10272,19637,1161
59175,59309,38217,52330,2113
59175,80440,92428,122284,4303
59176,59309,18457,26488,1697
59176,59160,36749,57823,2619
59176,80440,79175,106341,4424
59177,59309,48436,64815,3121
59177,59160,96527,121007,5098
59178,59309,11208,17749,982
59178,59160,37594,50784,2104
59178,80440,94008,127491,4595
59179,59309,12015,19645,1099
59179,59160,38231,46600,2319
59179,80440,86099,112671,4072
59180,62903,39907,45932,2041
59180,59160,57897,63443,2255
59180,59309,106361,120091,4203
59181,59160,15042,19216,1149
59181,59309,62594,75864,3097
59181,62903,73390,91945,3675
59182,59309,20417,31098,1406
59182,59160,34043,54829,2282
59182,80440,79336,120840,4203
59184,59160,10273,12737,837
59184,59309,47026,67860,2722
59184,62903,87812,115066,4474
59185,59160,14527,19559,1502
59185,59309,43746,60647,2729
59185,80440,81335,118805,4373
59186,59309,60182,79185,4008
59187,59309,23654,36496,1699
59187,59160,34130,53701,2372
59187,80440,75851,119712,4293
59188,59309,14310,17534,1357
59188,59160,56869,78694,3339
59188,80440,83147,107101,4053
59189,59160,35148,49757,2315
59189,62903,55892,68845,3263
59189,59309,79109,106405,4263
59190,59160,31760,37499,1880
59190,62903,57031,73123,3480
59190,59309,77968,94147,3828
59191,59309,27160,37761,2323
59191,80440,75331,104117,4031
59192,59309,6511,10012,739
59192,59160,47021,56977,2377
59192,80440,99060,119754,4351
59193,59160,9685,14463,723
59193,59309,57525,71111,2671
59193,62903,78741,95489,3565
59193,80440,95237,149790,5238
59194,59309,24411,36632,1624
59194,59160,27629,42560,2074
59194,80440,81783,116621,4123
59195,59309,2457,5146,524
59195,59160,46066,57330,2406
59195,80440,93341,113454,4141
59198,59309,8835,10641,804
59198,59160,52090,70394,2809
59198,80440,85919,106957,3816
59199,59309,15789,24824,1601
59199,59160,43068,59923,2804
59199,80440,105687,134566,5213
59200,59160,16571,21229,1346
59200,59309,48285,63283,2714
59200,62903,98059,126545,5137
59210,62903,42139,46124,1982
59210,59160,58311,70550,2494
59210,59309,106742,127198,4442
59211,59160,5451,7046,658
59211,59309,45345,62168,2542
59211,62903,90142,109375,4295
59212,59309,52948,71707,3611
59213,59309,11018,15372,1172
59213,59160,58921,71563,3150
59213,80440,92397,118445,4449
59214,59309,19533,27871,1960
59214,59160,61920,84062,3937
59215,59309,11760,18889,1026
59215,59160,41690,66534,2758
59215,80440,83200,111915,3999
59216,59309,43766,53932,2363
59216,59160,90970,110124,4340
59217,59309,21420,28522,1885
59217,59160,60365,86029,3869
59218,59309,18994,28777,1725
59218,59160,66893,84968,3702
59219,59309,45501,65807,3146
59219,59160,93965,121999,5124
59220,59309,4169,5576,532
59220,59160,46029,56916,2520
59220,80440,89561,107448,3753
59221,59160,14668,19198,1302
59221,59309,45020,61341,2817
59221,80440,81002,119500,4461
59222,59309,22998,33870,1871
59222,59160,70279,90062,3848
59223,59160,15953,22705,1237
59223,59309,51711,64759,2605
59223,62903,94629,128021,5028
59224,59309,5031,8205,607
59224,59160,51198,67990,2580
59224,80440,89670,109229,3746
59225,59309,29241,41335,2597
59225,80440,76827,107691,4305
59226,59309,16861,24369,1240
59226,59160,34288,47655,2109
59226,80440,98935,134111,4853
59227,59309,9703,15327,1286
59227,59160,55058,75726,3300
59227,80440,87515,111643,4298
59229,62903,46899,52816,2388
59229,59160,55070,65400,2511
59229,59309,103369,122048,4459
59230,59309,12666,15820,1047
59230,59160,38869,47937,2211
59230,80440,99014,125562,4659
59231,59309,38289,48907,1914
59231,80440,58147,90712,3198
59231,59160,64783,91915,3402
59231,51100,113978,135832,4637
59232,59160,25333,33392,1610
59232,59309,71581,90040,3558
59232,62903,63507,90610,3762
59233,59309,4122,8814,708
59233,59160,52378,65005,2686
59233,80440,92905,112545,4126
59234,59309,19534,31059,1664
59234,59160,41270,63643,2906
59234,80440,75340,100419,3965
59235,59309,27260,35283,1575
59235,59160,21808,39720,1836
59235,80440,87683,118801,4678
59236,59160,7208,9644,955
59236,59309,54449,72879,2943
59236,62903,84711,107822,4268
59237,59160,5334,8083,596
59237,59309,50440,67072,2675
59237,62903,88767,113399,4387
59238,59309,32594,42294,2754
59238,80440,77053,96743,4162
59239,59160,18574,31116,1922
59239,59309,32800,42513,2204
59239,80440,83914,117553,4367
59240,62903,38496,44720,2224
59240,59160,62153,69143,2623
59240,59309,110613,125791,4570
59241,59309,31797,40278,1971
59241,80440,64466,93110,3362
59241,59160,61642,94312,3566
59241,51100,114909,138229,4800
59242,59309,28667,36840,1653
59242,59160,19878,27786,1768
59242,80440,92995,129525,4812
59243,59309,13798,16561,657
59243,59160,53477,72753,2634
59243,80440,107097,126303,4270
59244,59309,37941,48389,2758
59244,59160,86389,104581,4735
59245,59309,42142,45409,2297
59245,59160,86424,101601,4274
59246,59160,19895,30361,1661
59246,59309,30119,38343,1800
59246,80440,85715,115548,4333
59247,59309,19206,26225,1700
59247,59160,45638,68368,3305
59247,80440,74318,97148,3890
59249,59160,10185,12928,1105
59249,59309,53294,73407,3033
59249,62903,81679,107337,4453
59250,59160,18747,24895,1280
59250,59309,54180,66948,2649
59250,62903,94540,130211,5071
59251,59160,10890,13696,968
59251,59309,43004,64024,2826
59251,80440,85345,118991,4503
59252,59309,15957,23781,1538
59252,59160,44296,71817,3182
59252,80440,77787,100265,4091
59253,59160,16234,23596,1311
59253,59309,60765,80245,3258
59253,62903,74144,99349,4125
59254,62903,50894,58561,2526
59254,59160,55699,65394,2946
59254,59309,103650,122042,4894
59255,59309,4606,8116,764
59255,59160,44188,54412,2298
59255,80440,90879,109988,3985
59258,59309,32336,44478,2147
59258,80440,66969,95508,3520
59258,59160,65659,96710,3724
59259,59309,31349,47537,2450
59259,59160,40495,60554,2791
59259,80440,65192,89622,3713
59260,59160,5910,11148,846
59260,59309,43728,52185,2261
59260,62903,94171,113423,4468
59261,59160,17707,35781,1832
59261,59309,34801,44420,2424
59261,80440,82889,113876,4147
59262,59160,14847,19489,1057
59262,59309,35035,48144,1889
59262,80440,97701,130619,4568
59263,59160,7867,11280,1029
59263,59309,42116,60034,2543
59263,80440,89649,124624,4609
59264,59309,10961,15219,794
59264,59160,52503,71410,2772
59264,80440,104248,124961,4407
59265,59309,22764,29390,1858
59265,59160,44306,62369,2745
59265,80440,71193,95273,3551
59265,60740,124950,146854,5370
59266,59309,37070,52291,2102
59266,80440,62365,94096,3386
59266,59160,67899,95299,3590
59266,51100,109352,139216,4824
59267,59309,30546,36839,1812
59267,80440,63642,89892,3433
59267,59160,56904,83817,3480
59267,60740,112841,141474,5252
59268,59309,22713,37300,1753
59268,59160,48677,70541,3253
59268,80440,70595,90353,3374
59268,60740,122277,141935,5193
59269,59309,7738,10875,873
59269,59160,56197,67066,2851
59269,80440,94956,120616,4486
59270,59160,22662,25905,1046
59270,59309,70772,82553,2994
59270,62903,66096,84038,3375
59270,80440,100239,161232,5562
59271,59309,20046,27106,1831
59271,59160,63813,83297,3809
59272,59160,11197,14696,1009
59272,59309,45145,69819,2894
59272,80440,84489,119523,4520
59273,59160,14267,22151,1206
59273,59309,34449,49116,1946
59273,80440,94581,124840,4440
59274,59160,12043,14011,848
59274,59309,48292,69134,2732
59274,62903,86536,116879,4396
59277,59309,16683,23023,1305
59277,59160,55402,80531,3290
59277,80440,78977,102204,3801
59278,59309,11631,22625,1206
59278,59160,47703,64356,3021
59278,80440,104119,132367,4819
59279,62903,34142,40031,1808
59279,59160,63823,69690,2514
59279,59309,112256,126338,4462
59280,59160,7305,15557,700
59280,59309,55487,72205,2648
59280,62903,81132,96621,3516
59280,80440,95937,150883,5216
59281,59309,28376,38150,1836
59281,80440,67401,91203,3456
59281,59160,59485,92638,3700
59282,59309,7333,8422,792
59282,59160,48588,70519,2774
59282,80440,86066,103168,3536
59282,60740,135172,154749,5355
59283,59309,28383,41507,2014
59283,59160,23655,36349,2178
59283,80440,82065,113679,4267
59284,62903,37492,43171,2287
59284,59160,54757,63443,2364
59284,59309,103018,120091,4312
59285,59160,46707,55625,2671
59285,62903,42040,55792,2806
59285,59309,94226,112273,4619
59286,59309,26932,36736,1671
59286,59160,26649,49022,2188
59286,80440,79904,115033,4108
59287,59309,21664,35270,1793
59287,59160,35553,59720,2628
59287,80440,76713,105749,4256
59288,59309,23520,30273,1667
59288,59160,71729,86465,3645
59290,59160,11914,15571,808
59290,59309,44477,55452,2060
59290,62903,97496,120887,4599
59292,59309,17628,21895,1796
59292,59160,60041,83054,3779
59293,59309,9477,18335,1097
59293,59160,47251,75843,3082
59293,80440,83829,101250,3795
59294,59309,12790,20042,1410
59294,59160,58765,76233,3387
59294,80440,87941,112700,4506
59295,59309,16847,22213,1219
59295,59160,48531,79720,3203
59295,80440,76476,96481,3713
59296,59309,11814,19817,1023
59296,59160,51952,77324,3008
59296,80440,82541,103137,3769
59297,59309,40095,49721,2001
59297,80440,58400,91526,3285
59297,59160,68291,92729,3489
59297,51100,110425,136646,4723
59299,59160,26073,33415,1582
59299,62903,64607,80609,3501
59299,59309,74536,90064,3530
59299,80440,106188,168742,6098
59300,59309,4269,5731,449
59300,59160,51217,61923,2426
59300,80440,97158,115473,4062
59310,59309,21729,29937,1258
59310,59160,26745,34881,1561
59310,80440,91691,139678,4871
59320,59160,2420,2760,377
59320,59309,47998,59489,2346
59320,62903,88102,105565,4027
59330,59309,35265,46308,2257
59330,59160,81932,102500,4234
59350,59160,6003,8177,640
59350,59309,46476,56497,2312
59350,62903,92659,113493,4430
59360,59309,29054,42317,2533
59360,59160,75212,98508,4511
59370,59160,9759,15371,914
59370,59309,42299,52929,2065
59370,62903,97329,117646,4536
59380,59160,52134,56755,2133
59380,62903,44060,53348,2400
59380,59309,100598,113403,4081
59390,59160,18181,25556,1417
59390,59309,39436,56735,2368
59390,80440,106581,139143,5089
59400,59309,27824,33429,1350
59400,80440,66544,86482,2971
59400,59160,56362,87917,3214
59400,60740,115153,138064,4790
59410,59309,5455,7829,795
59410,59160,48259,58061,2539
59410,80440,98518,117571,4408
59420,59160,13917,15933,1097
59420,59309,46864,62307,2470
59420,62903,97202,121249,4888
59430,62903,38496,44720,2224
59430,59160,62153,69143,2623
59430,59309,110613,125791,4570
59440,59309,39910,55810,2450
59440,59160,88081,112001,4427
59450,59309,24507,33853,1402
59450,59160,32013,51058,2074
59450,80440,76828,117070,3995
59460,59309,45815,50740,2572
59460,59160,89155,106931,4549
59470,59160,46397,52149,2129
59470,62903,44161,59889,2693
59470,59309,94590,108797,4076
59480,59160,13847,16000,885
59480,59309,51428,71122,2769
59480,62903,83447,117087,4378
59490,59309,14078,24266,1176
59490,59160,37614,47229,2359
59490,80440,83723,117292,4149
59491,59160,12992,20055,1174
59491,59309,39494,48777,1964
59491,80440,101395,131185,4685
59492,59160,51769,59639,2218
59492,62903,45655,56232,2485
59492,59309,100211,116287,4166
59493,59160,12992,20055,1174
59493,59309,39494,48777,1964
59493,80440,101395,131185,4685
59494,59309,4279,7256,455
59494,59160,45671,53705,1982
59494,80440,95829,116998,4068
59495,62903,46924,52838,2363
59495,59160,58066,77264,2875
59495,59309,106268,133912,4823
59496,59160,14309,17704,1040
59496,59309,49041,67257,2691
59496,62903,85913,113421,4185
59500,59309,26827,36371,1710
59500,59160,29853,49061,2210
59500,80440,76575,115072,4130
59510,59160,15822,23439,1192
59510,59309,40033,54618,2143
59510,80440,104856,137026,4864
59520,59160,7533,9270,604
59520,59309,47089,62424,2432
59520,62903,93024,114586,4395
59530,59309,20235,26187,1403
59530,59160,68633,82378,3380
59530,80440,101309,135929,5016
59540,59309,23651,32812,2340
